Aircraft_name;Legal_Basis;Aircraft_model_category;Minimum_Crew;Maximum_Passengers;MTOM_kg;ELA1_flag;ELA2_flag;Complex_aircraft;Number_of_engines;Count_of_Propellers;ICAO;Aircraft_Construction_Year;Initial_Registration_Date;Import_Previous_country;Engine_1_Manufacturer;Engine_1;Engine_2_Manufacturer;Engine_2;Engine_3_Manufacturer;Engine_3;Engine_4_Manufacturer;Engine_4;
"LS 7";"EASA";"Gliders and Powered Gliders";"1";"0";"486,00";"True";"False";"False";"0";"";"GLID";"1989";"07.04.1989";"Germany";"";"";"";"";"";"";"";"";
"LS 7-WL";"EASA";"Gliders and Powered Gliders";"1";"0";"486,00";"True";"False";"False";"0";"";"GLID";"1989";"17.03.2004";"Sweden";"";"";"";"";"";"";"";"";
"LS 7-WL";"EASA";"Gliders and Powered Gliders";"1";"0";"486,00";"True";"False";"False";"0";"";"GLID";"1988";"08.04.1998";"Sweden";"";"";"";"";"";"";"";"";
"LS 7-WL";"EASA";"Gliders and Powered Gliders";"1";"0";"486,00";"True";"False";"False";"0";"";"GLID";"1990";"09.09.2005";"Germany";"";"";"";"";"";"";"";"";
"LS10-st";"EASA";"Gliders and Powered Gliders";"1";"";"600,00";"True";"False";"False";"1";"1";"GLID";"2009";"26.05.2010";"Germany";"Solo Kleinmotoren GmbH";"SOLO 2350";"";"";"";"";"";"";
"LS4";"EASA";"Gliders and Powered Gliders";"1";"0";"472,00";"True";"False";"False";"0";"";"GLID";"1985";"23.03.2006";"Germany";"";"";"";"";"";"";"";"";
"LS4";"EASA";"Gliders and Powered Gliders";"1";"0";"472,00";"True";"False";"False";"0";"";"GLID";"1985";"23.04.1986";"Germany";"";"";"";"";"";"";"";"";
"LS4";"EASA";"Gliders and Powered Gliders";"1";"0";"472,00";"True";"False";"False";"0";"";"GLID";"1984";"07.05.1984";"Germany";"";"";"";"";"";"";"";"";
"LS4";"EASA";"Gliders and Powered Gliders";"1";"0";"472,00";"True";"False";"False";"0";"";"GLID";"1983";"14.08.2019";"United Kingdom";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1986";"06.10.1986";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1985";"30.04.1985";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1984";"09.05.1984";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1988";"07.07.1988";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1988";"26.05.1988";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1983";"17.02.1984";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1983";"11.05.1984";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1984";"24.04.1984";"Germany";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1982";"23.06.1982";"";"";"";"";"";"";"";"";"";
"LS4-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1983";"08.05.1984";"";"";"";"";"";"";"";"";"";
"LS4-b";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1997";"04.06.1997";"Germany";"";"";"";"";"";"";"";"";
"LS6";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1985";"29.04.1988";"";"";"";"";"";"";"";"";"";
"LS6-18 w";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1996";"25.04.1996";"Germany";"";"";"";"";"";"";"";"";
"LS6-b";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1987";"23.03.1988";"Germany";"";"";"";"";"";"";"";"";
"LS6-b";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1987";"23.03.1988";"Germany";"";"";"";"";"";"";"";"";
"LS6-b";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1986";"23.03.1988";"Germany";"";"";"";"";"";"";"";"";
"LS6-c";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1991";"22.04.1992";"Germany";"";"";"";"";"";"";"";"";
"LS8-18";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1996";"20.03.1997";"Germany";"";"";"";"";"";"";"";"";
"LS8-18";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"2001";"09.05.2001";"Germany";"";"";"";"";"";"";"";"";
"LS8-18";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"2000";"31.05.2000";"Germany";"";"";"";"";"";"";"";"";
"LS8-18";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1998";"19.05.1998";"Germany";"";"";"";"";"";"";"";"";
"LS8-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1998";"08.05.1998";"Germany";"";"";"";"";"";"";"";"";
"LS8-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1995";"16.05.2001";"Netherlands";"";"";"";"";"";"";"";"";
"LS8-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1997";"30.04.1997";"Germany";"";"";"";"";"";"";"";"";
"LS8-a";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"0";"";"GLID";"1996";"17.04.1997";"Germany";"";"";"";"";"";"";"";"";
"LS8-t";"EASA";"Gliders and Powered Gliders";"1";"0";"525,00";"True";"False";"False";"1";"1";"GLID";"2003";"04.04.2007";"Germany";"Solo Kleinmotoren GmbH";"SOLO 2350";"";"";"";"";"";"";
"LS8-t";"EASA";"Gliders and Powered Gliders";"1";"";"575,00";"True";"False";"False";"1";"1";"GLID";"2006";"10.05.2006";"Germany";"Solo Kleinmotoren GmbH";"SOLO 2350";"";"";"";"";"";"";
"LS8-t";"EASA";"Gliders and Powered Gliders";"1";"";"575,00";"True";"False";"False";"1";"1";"GLID";"2007";"10.07.2007";"Germany";"Solo Kleinmotoren GmbH";"SOLO 2350";"";"";"";"";"";"";
"LTL Series 1 - 105";"EASA";"Balloons (hot-air)";"1";"0";"1050,00";"True";"False";"False";"0";"";"";"2017";"15.08.2017";"";"";"";"";"";"";"";"";"";
"LTL Series 1 - 105";"EASA";"Balloons (hot-air)";"1";"0";"1050,00";"True";"False";"False";"0";"";"";"2018";"06.02.2018";"United Kingdom";"";"";"";"";"";"";"";"";
"Luscombe 8A mod.";"Annex I";"Airplanes";"1";"1";"635,00";"False";"False";"False";"1";"1";"L8";"1947";"07.02.2008";"";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"Luscombe 8E mod.";"Annex I";"Airplanes";"1";"1";"635,00";"False";"False";"False";"1";"1";"L8";"1947";"02.09.2019";"United Kingdom";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"M.S. 880B";"EASA";"Airplanes";"1";"3";"770,00";"True";"False";"False";"1";"1";"RALL";"1969";"31.05.1969";"";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"M.S. 880B";"EASA";"Airplanes";"1";"3";"770,00";"True";"False";"False";"1";"1";"RALL";"1971";"28.05.1971";"France";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"M.S. 880B";"EASA";"Airplanes";"1";"3";"770,00";"True";"False";"False";"1";"1";"RALL";"1975";"17.04.1975";"";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"M.S. 880B Mod.";"Annex I";"Airplanes";"1";"3";"770,00";"False";"False";"False";"1";"1";"EXPE";"2021";"08.05.1970";"";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"M.S. 883 JK2 BiStoll";"Annex I";"Airplanes";"1";"3";"825,00";"False";"False";"False";"1";"1";"EXPE";"1970";"11.09.1985";"";"Textron Lycoming";"Lycoming O-320-B2C";"";"";"";"";"";"";
"M.S. 883 Mod. V.K Pyry";"Annex I";"Airplanes";"1";"3";"860,00";"False";"False";"False";"1";"1";"EXPE";"2012";"23.09.1969";"";"Textron Lycoming";"Lycoming O-320-D2A";"";"";"";"";"";"";
"M.S. 892 A 150";"EASA";"Airplanes";"1";"3";"980,00";"True";"False";"False";"1";"1";"RALL";"1969";"31.12.1969";"United States";"Textron Lycoming";"Lycoming O-320-E2A";"";"";"";"";"";"";
"M.S. 892A";"EASA";"Airplanes";"1";"3";"980,00";"True";"False";"False";"1";"1";"RALL";"1971";"18.03.1971";"";"Textron Lycoming";"Lycoming O-320-D2A";"";"";"";"";"";"";
"M.S. 892A Mod.";"Annex I";"Airplanes";"1";"3";"1050,00";"False";"False";"False";"1";"1";"RALL";"1969";"07.08.1970";"";"Textron Lycoming";"Lycoming O-360-A1A";"";"";"";"";"";"";
"M.S. 893A";"EASA";"Airplanes";"1";"3";"1050,00";"True";"False";"False";"1";"1";"RALL";"1969";"25.07.1969";"";"Textron Lycoming";"Lycoming O-360-A3A";"";"";"";"";"";"";
"M.S. 893A Mod.";"Annex I";"Airplanes";"1";"1";"999,00";"False";"False";"False";"1";"1";"RALL";"1969";"13.02.1970";"United States";"Superior Air Parts Inc.";"Superior XP-360 series O-360-A1A2";"";"";"";"";"";"";
"M.S. 893A Mod.";"Annex I";"Airplanes";"1";"3";"999,00";"False";"False";"False";"1";"1";"RALL";"1967";"14.07.1967";"";"Textron Lycoming";"Lycoming O-360-A2A";"";"";"";"";"";"";
"M.S. 893E";"EASA";"Airplanes";"1";"3";"1050,00";"True";"False";"False";"1";"1";"RALL";"1974";"18.09.1974";"France";"Textron Lycoming";"Lycoming O-360-A3A";"";"";"";"";"";"";
"M.S. 894A";"EASA";"Airplanes";"1";"3";"1100,00";"True";"False";"False";"1";"1";"RALL";"1972";"08.02.2005";"";"Franklin Engine Co.";"Franklin 6A-350-C1";"";"";"";"";"";"";
"M.S. 894A Mod.";"Annex I";"Airplanes";"1";"3";"1100,00";"False";"False";"False";"1";"1";"RALL";"1972";"07.09.1994";"";"Franklin Engine Co.";"Franklin 6A-350-C1";"";"";"";"";"";"";
"M24 Orion";"Annex I";"Autogiros";"1";"1";"500,00";"False";"False";"False";"1";"1";"GYRO";"2012";"07.08.2012";"Italy";"Bombardier-Rotax GmbH";"Rotax 914 ULS";"";"";"";"";"";"";
"M24 Orion";"Annex I";"Autogiros";"1";"1";"500,00";"False";"False";"False";"1";"1";"GYRO";"2009";"16.11.2009";"Italy";"Bombardier-Rotax GmbH";"Rotax 914 UL";"";"";"";"";"";"";
"M-6-235 Mod.";"Annex I";"Airplanes";"1";"3";"1134,00";"False";"False";"False";"1";"1";"M6";"1978";"11.05.1990";"";"Textron Lycoming";"Lycoming IO-540-W1A5D";"";"";"";"";"";"";
"M-7-235C Mod.";"Annex I";"Airplanes";"1";"4";"1137,00";"False";"False";"False";"1";"1";"M7";"1991";"11.07.2005";"";"Textron Lycoming";"Lycoming IO-540-W1A5D";"";"";"";"";"";"";
"Maule M-4-210C";"EASA";"Airplanes";"1";"3";"1045,00";"True";"False";"False";"1";"1";"M4";"1967";"18.09.1986";"";"Teledyne Continental";"Continental IO-360-A";"";"";"";"";"";"";
"Maule M-4-220C";"EASA";"Airplanes";"1";"3";"1043,00";"True";"False";"False";"1";"1";"M4";"1972";"23.06.2021";"Sweden";"Franklin Engine Co.";"Franklin 6A-350-C1";"";"";"";"";"";"";
"Maule M-5-235C";"EASA";"Airplanes";"1";"3";"1134,00";"True";"False";"False";"1";"1";"M5";"1980";"29.07.2016";"Sweden";"Textron Lycoming";"Lycoming O-540-J1A5D";"";"";"";"";"";"";
"Maule M-6-235";"EASA";"Airplanes";"1";"3";"1134,00";"True";"False";"False";"1";"1";"M6";"1983";"31.10.1988";"";"Textron Lycoming";"Lycoming IO-540-W1A5D";"";"";"";"";"";"";
"Maule M-6-235";"EASA";"Airplanes";"1";"3";"1134,00";"True";"False";"False";"1";"1";"M6";"1981";"29.06.1989";"";"Textron Lycoming";"Lycoming IO-540-W1A5D";"";"";"";"";"";"";
"Maule M-7-235";"EASA";"Airplanes";"1";"4";"1134,00";"True";"False";"False";"1";"1";"M7";"1986";"08.06.2015";"Sweden";"Textron Lycoming";"Lycoming IO-540-W1A5D";"";"";"";"";"";"";
"Maule M-7-235";"EASA";"Airplanes";"1";"4";"1247,00";"False";"True";"False";"1";"1";"M7";"1986";"19.06.1989";"";"Textron Lycoming";"Lycoming IO-540-W1A5D";"";"";"";"";"";"";
"Maule M-7-235B";"EASA";"Airplanes";"1";"4";"1247,00";"False";"True";"False";"1";"1";"M7";"2000";"11.09.2013";"United Kingdom";"Textron Lycoming";"Lycoming O-540-B4B5";"";"";"";"";"";"";
"Maule MX-7-180";"EASA";"Airplanes";"1";"3";"1134,00";"True";"False";"False";"1";"1";"M7";"1989";"11.10.1989";"";"Textron Lycoming";"Lycoming O-360-C1F";"";"";"";"";"";"";
"MB2 Colibri";"Annex I";"Airplanes";"1";"";"330,00";"False";"False";"False";"1";"1";"EXPE";"2007";"25.07.2011";"";"Experimental";"Volkswagen VW 1600";"";"";"";"";"";"";
"MB-2 Colibri";"Annex I";"Airplanes";"1";"0";"330,00";"False";"False";"False";"1";"1";"EXPE";"2013";"09.04.2013";"";"Hummel Engines USA";"VW 1600";"";"";"";"";"";"";
"MB-2 Colibri";"Annex I";"Airplanes";"1";"0";"340,00";"False";"False";"False";"1";"1";"EXPE";"1983";"19.03.2018";"Sweden";"Experimental";"Volkswagen VW 1835";"";"";"";"";"";"";
"MB-2 Colibri";"Annex I";"Airplanes";"1";"0";"340,00";"False";"False";"False";"1";"1";"MB2";"1985";"21.06.1987";"";"Experimental";"Volkswagen VW 1600";"";"";"";"";"";"";
"MD3 Rider UL";"Annex I";"Ultralights";"1";"1";"472,50";"False";"False";"False";"1";"1";"ULAC";"2006";"13.08.2015";"France";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"MD3 Rider UL";"Annex I";"Ultralights";"1";"1";"473,00";"False";"False";"False";"1";"1";"ULAC";"2008";"17.07.2008";"Italy";"Bombardier-Rotax GmbH";"Rotax 912 UL";"";"";"";"";"";"";
"Microleve Corsario MK II";"Annex I";"Ultralights";"1";"1";"495,00";"False";"False";"False";"1";"1";"ULAC";"1997";"14.04.2014";"Italy";"Bombardier-Rotax GmbH";"Rotax 618";"";"";"";"";"";"";
"Mini-Nimbus B";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1978";"14.08.2015";"Belgium";"";"";"";"";"";"";"";"";
"Mistral 582";"Annex I";"Ultralights";"1";"1";"370,00";"False";"False";"False";"1";"1";"ULAC";"1990";"11.07.1995";"";"Bombardier-Rotax GmbH";"Rotax 582";"";"";"";"";"";"";
"MN 48-1 mod.";"Annex I";"Gliders and Powered Gliders";"1";"0";"535,00";"False";"False";"False";"0";"";"GLID";"2008";"12.05.2008";"";"";"";"";"";"";"";"";"";
"Model 550";"EASA";"Airplanes";"2";"11";"6033,00";"False";"False";"True";"2";"";"";"1980";"04.06.2020";"Denmark";"Pratt & Whitney Canada Inc.";"JT15D-4";"Pratt & Whitney Canada Inc.";"JT15D-4";"";"";"";"";
"Model M20R";"EASA";"Airplanes";"1";"3";"1528,00";"False";"True";"False";"1";"1";"M20R";"2004";"23.02.2018";"Sweden";"Teledyne Continental";"Continental IO-550-G6";"";"";"";"";"";"";
"Monnet Sonerai 1";"Annex I";"Airplanes";"1";"0";"340,00";"False";"False";"False";"1";"1";"SRAI";"1998";"24.05.2005";"";"Experimental";"Volkswagen VW 1600";"";"";"";"";"";"";
"Monnet Sonerai 1 (U)";"Annex I";"Ultralights";"1";"";"340,00";"False";"False";"False";"1";"1";"ULAC";"1998";"18.07.2005";"";"Experimental";"Volkswagen VW 1700";"";"";"";"";"";"";
"Mosler N3-2 Pup mod";"Annex I";"Airplanes";"1";"1";"499,00";"False";"False";"False";"1";"1";"EXPE";"2016";"16.03.2016";"";"Jabiru Aircraft Pty Ltd";"Jabiru 2200";"";"";"";"";"";"";
"MS 880 B";"EASA";"Airplanes";"1";"3";"770,00";"True";"False";"False";"1";"1";"RALL";"1969";"06.05.1969";"";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"MS 880 B";"EASA";"Airplanes";"1";"3";"770,00";"True";"False";"False";"1";"1";"RALL";"1969";"30.05.1969";"";"Teledyne Continental";"Continental O-200-A";"";"";"";"";"";"";
"MS-894A-mod";"Annex I";"Airplanes";"1";"3";"1100,00";"False";"False";"False";"1";"1";"EXP";"2009";"05.03.2009";"";"Franklin Engine Co.";"Franklin 6A-350-C1 Mod.";"";"";"";"";"";"";
"MT 03";"Annex I";"Autogiros";"1";"1";"500,00";"False";"False";"False";"1";"1";"GYRO";"2008";"20.04.2009";"Sweden";"Bombardier-Rotax GmbH";"Rotax 912 UL";"";"";"";"";"";"";
"MTOsport";"Annex I";"Autogiros";"1";"1";"450,00";"False";"False";"False";"1";"1";"GYRO";"2010";"25.10.2010";"Germany";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"Murphy Rebel";"Annex I";"Ultralights";"1";"1";"450,00";"False";"False";"False";"1";"1";"";"2016";"16.02.2017";"";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"Musketeer A23-19 Sport 3 Mod.";"Annex I";"Airplanes";"1";"3";"997,00";"False";"False";"False";"1";"1";"EXPE";"1967";"17.09.2009";"";"Experimental";"Volvo D5";"";"";"";"";"";"";
"NG 4 HD";"EASA";"Airplanes";"1";"1";"600,00";"True";"False";"False";"1";"1";"NG4";"2010";"12.01.2011";"";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"NG4 UL";"Annex I";"Ultralights";"1";"1";"473,00";"False";"False";"False";"1";"1";"ULAC";"2009";"10.09.2009";"Czech Republic";"Bombardier-Rotax GmbH";"Rotax 912 S3";"";"";"";"";"";"";
"Osprey 2";"Annex I";"Airplanes";"1";"1";"710,00";"False";"False";"False";"1";"1";"EXPE";"2002";"09.04.2010";"Sweden";"Textron Lycoming";"Lycoming O-320-D2J";"";"";"";"";"";"";
"P‚trel";"Annex I";"Ultralights";"1";"0";"500,00";"False";"False";"False";"1";"1";"ULAC";"1997";"25.03.2008";"";"Bombardier-Rotax GmbH";"Rotax 912 UL";"";"";"";"";"";"";
"P‚trel Mod.";"Annex I";"Ultralights";"1";"1";"450,00";"False";"False";"False";"1";"1";"ULAC";"1992";"19.07.1999";"";"HKS Co. Ltd";"HKS 700E";"";"";"";"";"";"";
"PA 25-235 Mod.";"Annex I";"Airplanes";"1";"0";"998,00";"False";"False";"False";"1";"1";"EXPE";"1963";"08.10.2003";"";"Textron Lycoming";"Lycoming O-540-B2B5";"";"";"";"";"";"";
"PA-18-180 Mod.";"Annex I";"Airplanes";"1";"1";"795,00";"False";"False";"False";"1";"1";"PA18";"1968";"28.04.2003";"";"Textron Lycoming";"Lycoming O-360-C4P";"";"";"";"";"";"";
"PA-22 Magnum";"Annex I";"Airplanes";"1";"1";"885,00";"False";"False";"False";"1";"1";"EXPE";"1961";"05.06.1963";"";"Textron Lycoming";"Lycoming O-360-A1A";"";"";"";"";"";"";
"PA-25-235 Mod.";"Annex I";"Airplanes";"1";"0";"1000,00";"False";"False";"False";"1";"1";"PA25";"1966";"23.01.1967";"";"Textron Lycoming";"Lycoming O-540-B2B5";"";"";"";"";"";"";
"PA-25-235 Mod.";"Annex I";"Airplanes";"1";"0";"998,00";"False";"False";"False";"1";"1";"EXP";"1966";"24.06.1971";"";"Textron Lycoming";"Lycoming O-540-B4B5";"";"";"";"";"";"";
"PA-25-260";"EASA";"Airplanes";"1";"0";"1315,00";"False";"True";"False";"1";"1";"PA25";"1968";"15.10.1975";"Norway";"Textron Lycoming";"Lycoming O-540-G1A5";"";"";"";"";"";"";
"Pelikan Club";"Annex I";"Ultralights";"1";"1";"430,00";"False";"False";"False";"1";"1";"ULAC";"1989";"10.09.2008";"";"Bombardier-Rotax GmbH";"Rotax 532";"";"";"";"";"";"";
"Phoebus C";"EASA";"Gliders and Powered Gliders";"1";"";"385,00";"True";"False";"False";"0";"";"GLID";"1968";"04.04.2003";"Norway";"";"";"";"";"";"";"";"";
"PIK-11";"Annex I";"Airplanes";"1";"0";"415,00";"False";"False";"False";"1";"1";"PK11";"1960";"26.09.1960";"";"Teledyne Continental";"Continental A-65-8";"";"";"";"";"";"";
"PIK-11";"Annex I";"Airplanes";"1";"0";"415,00";"False";"False";"False";"1";"1";"PK11";"2013";"07.11.2013";"";"Teledyne Continental";"Continental A-65-8";"";"";"";"";"";"";
"PIK-15";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"PK15";"1979";"07.10.1979";"";"Textron Lycoming";"Lycoming O-320-D2A";"";"";"";"";"";"";
"PIK-15";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"PK15";"1969";"05.02.1969";"";"Textron Lycoming";"Lycoming O-320-B2B";"";"";"";"";"";"";
"PIK-15";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"PK15";"1969";"21.04.1969";"";"Textron Lycoming";"Lycoming O-320-B2B";"";"";"";"";"";"";
"PIK-15";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"PK15";"2008";"10.10.2008";"";"Textron Lycoming";"Lycoming O-320-B2B";"";"";"";"";"";"";
"PIK-15";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"EXPE";"2009";"17.04.2012";"";"Textron Lycoming";"Lycoming O-320-E2A";"";"";"";"";"";"";
"PIK-15 Hinu";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"EXPE";"2011";"24.01.2013";"";"Teledyne Continental";"IO-346A";"";"";"";"";"";"";
"PIK-15 Hinu";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"PK15";"2012";"28.05.2012";"";"Textron Lycoming";"Lycoming O-360-A3A";"";"";"";"";"";"";
"PIK-15 Hinu Mod.";"Annex I";"Airplanes";"1";"1";"815,00";"False";"False";"False";"1";"1";"PK15";"1968";"03.04.1968";"";"Textron Lycoming";"Lycoming O-360-A4M";"";"";"";"";"";"";
"PIK-16c Vasama";"Annex I";"Gliders and Powered Gliders";"1";"0";"330,00";"False";"False";"False";"0";"";"GLID";"1963";"21.05.1963";"";"";"";"";"";"";"";"";"";
"PIK-16c Vasama";"Annex I";"Gliders and Powered Gliders";"1";"0";"330,00";"False";"False";"False";"0";"";"GLID";"1963";"04.06.1998";"";"";"";"";"";"";"";"";"";
"PIK-16c Vasama";"Annex I";"Gliders and Powered Gliders";"1";"0";"330,00";"False";"False";"False";"0";"";"GLID";"1963";"26.02.2009";"";"";"";"";"";"";"";"";"";
"PIK-16c Vasama";"Annex I";"Gliders and Powered Gliders";"1";"0";"330,00";"False";"False";"False";"0";"";"GLID";"1963";"20.06.2007";"Sweden";"";"";"";"";"";"";"";"";
"PIK-18";"Annex I";"Airplanes";"1";"0";"372,00";"False";"False";"False";"1";"1";"PK18";"1976";"08.07.1976";"";"Experimental";"Volkswagen VW 1600";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"14.02.1975";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"29.03.2006";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1974";"02.08.1994";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1974";"20.01.1975";"Sweden";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"26.05.1975";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"21.08.2006";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"20.06.1995";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"03.03.1976";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"08.05.2007";"Sweden";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"21.07.1975";"";"";"";"";"";"";"";"";"";
"PIK-20";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1975";"03.10.1975";"";"";"";"";"";"";"";"";"";
"PIK-20 B";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1976";"09.09.2004";"Sweden";"";"";"";"";"";"";"";"";
"PIK-20 B";"EASA";"Gliders and Powered Gliders";"1";"0";"450,00";"True";"False";"False";"0";"";"GLID";"1976";"30.06.1976";"";"";"";"";"";"";"";"";"";
